=== 消失隊死前鎖點（僅印曾被記錄=曾瀕死的） ===
--- team=-1000036 死前軌跡（最近 100 筆瀕死快照） ---
    tick=50799 task=idle prio=0 reason= combat_target=10 option= food_days=0.00 pop=1 famine_days=0.0 tile=(10, 27) move_target=(-1, -1) flee_from=(-1, -1) committed= cooldown=[] survival_dispatch_would_succeed=false
    tick=8383 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8384 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8385 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8386 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8387 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8388 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8389 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8390 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8391 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8392 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8393 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8394 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8395 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8396 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8397 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8398 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.50 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8399 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8400 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8401 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8402 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8403 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8404 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8405 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8406 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8407 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8408 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8409 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8410 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8411 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8412 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8413 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8414 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8415 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8416 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8417 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8418 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8419 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8420 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8421 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8422 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8423 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8424 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8425 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8426 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8427 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8428 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8429 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8430 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8431 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8432 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8433 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8434 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8435 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8436 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8437 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8438 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8439 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8440 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8441 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8442 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8443 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8444 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8445 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8446 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8447 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8448 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8449 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8450 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8451 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
    tick=8452 task=覓食 prio=80 reason=survival combat_target=-1 option=survival food_days=2.08 pop=3 famine_days=0.0 tile=(12, 12) move_target=(12, 12) flee_from=(-1, -1) committed=覓食 cooldown=[] survival_dispatch_would_succeed=false
